x,y,recv_pwr0,recv_pwr1,recv_pwr2
48.5,5.5,-325.039,-174.622,-59.6283
48.5,6.5,-346.618,-164.159,-59.6795
48.5,7.5,-335.82,-153.677,-59.7389
48.5,8.5,-310.592,-143.173,-59.8065
48.5,9.5,-289.485,-132.647,-59.8823
48.5,10.5,-253.577,-127.256,-44.9308
48.5,11.5,-221.868,-126.99,-44.964
48.5,12.5,-191.426,-126.715,-44.9999
48.5,13.5,-164.406,-126.429,-45.0385
48.5,14.5,-140.543,-126.132,-45.0797
48.5,15.5,-119.363,-125.823,-45.1234
48.5,16.5,-44.5477,-125.501,-45.1695
48.5,17.5,-44.6036,-125.165,-45.218
48.5,18.5,-44.662,-124.812,-45.2688
48.5,19.5,-44.7229,-124.443,-45.3217
48.5,20.5,-44.786,-124.054,-45.3767
48.5,21.5,-44.8513,-123.644,-45.4338
48.5,22.5,-44.9186,-123.21,-45.4928
48.5,23.5,-44.988,-122.749,-45.5536
48.5,24.5,-45.0591,-122.259,-45.6161
48.5,25.5,-45.1321,-121.734,-45.6803
48.5,26.5,-45.2067,-121.17,-45.7461
48.5,27.5,-45.2828,-120.56,-45.8134
48.5,28.5,-45.3603,-119.896,-45.8821
48.5,29.5,-45.4392,-119.169,-45.9521
48.5,30.5,-45.5193,-118.365,-46.0234
48.5,31.5,-45.6006,-117.467,-46.0958
48.5,32.5,-45.6829,-116.451,-46.1693
48.5,33.5,-45.7662,-115.281,-46.2439
48.5,34.5,-45.8503,-113.907,-46.3194
48.5,35.5,-45.9353,-112.244,-46.3957
48.5,36.5,-46.021,-110.144,-46.4729
48.5,37.5,-46.1074,-103.113,-46.5508
48.5,38.5,-46.1943,-47.2579,-46.6294
48.5,39.5,-46.2818,-47.1465,-46.7086
48.5,40.5,-46.3697,-47.0341,-46.7883
48.5,41.5,-46.458,-46.9206,-97.5997
48.5,42.5,-46.5466,-46.8061,-110.216
48.5,43.5,-46.6355,-46.6904,-114.193
48.5,44.5,-46.7246,-46.5737,-116.676
48.5,45.5,-46.8139,-46.4559,-118.44
48.5,46.5,-46.9033,-46.3369,-119.783
48.5,47.5,-46.9928,-46.2169,-120.852
48.5,48.5,-47.0824,-46.0958,-121.729
48.5,49.5,-47.1719,-45.9736,-122.467
48.5,50.5,-47.2614,-45.8504,-123.099
48.5,51.5,-47.3509,-45.726,-123.648
48.5,52.5,-47.4402,-45.6006,-124.132
48.5,53.5,-47.5294,-45.4741,-124.562
48.5,54.5,-47.6184,-45.3466,-124.949
48.5,55.5,-47.7072,-45.218,-125.299
48.5,56.5,-47.7959,-45.0885,-125.619
48.5,57.5,-47.8843,-44.958,-125.913
48.5,58.5,-47.9724,-44.8265,-126.184
48.5,59.5,-48.0602,-44.6941,-126.436
48.5,60.5,-48.1478,-44.5609,-126.672
48.5,61.5,-48.235,-44.4269,-126.893
48.5,62.5,-48.322,-44.2921,-127.102
48.5,63.5,-48.4085,-44.1566,-127.299
48.5,64.5,-48.4947,-44.0205,-127.486
48.5,65.5,-48.5806,-43.8839,-127.665
48.5,66.5,-48.666,-43.7468,-127.835
48.5,67.5,-48.7511,-43.6093,-127.998
48.5,68.5,-48.8358,-43.4716,-128.155
48.5,69.5,-48.92,-43.3338,-128.306
48.5,70.5,-49.0038,-43.1959,-128.452
48.5,71.5,-49.0873,-43.0582,-128.593
48.5,72.5,-49.1702,-42.9208,-128.73
48.5,73.5,-49.2528,-42.7839,-128.863
48.5,74.5,-49.3349,-42.6477,-128.992
48.5,75.5,-49.4166,-42.5123,-129.118
48.5,76.5,-49.4978,-42.378,-129.241
48.5,77.5,-49.5785,-42.2451,-129.361
48.5,78.5,-49.6588,-42.1138,-129.478
48.5,79.5,-49.7387,-41.9844,-129.592
48.5,80.5,-49.8181,-41.8571,-129.705
48.5,81.5,-49.897,-41.7324,-129.815
48.5,82.5,-49.9755,-41.6104,-129.923
48.5,83.5,-50.0535,-41.4917,-130.029
48.5,84.5,-50.1311,-41.3764,-130.134
48.5,85.5,-119.478,-41.2651,-130.237
48.5,86.5,-128.969,-41.1581,-130.338
48.5,87.5,-138.41,-41.0558,-130.438
48.5,88.5,-147.802,-40.9586,-130.536
48.5,89.5,-157.147,-40.8668,-130.633
48.5,90.5,-166.449,-40.781,-130.728
48.5,91.5,-170.706,-40.7015,-130.823
48.5,92.5,-171.043,-40.6287,-130.916
48.5,93.5,-171.356,-40.5629,-131.008
48.5,94.5,-171.648,-40.5046,-131.099
48.5,95.5,-171.923,-40.4539,-131.189
48.5,96.5,-172.181,-40.4112,-131.278
48.5,97.5,-172.425,-40.3768,-131.366
48.5,98.5,-172.656,-40.3507,-131.453
48.5,99.5,-172.875,-40.3333,-131.539
49.5,0.5,-291.736,-146.263,-49.4995
49.5,1.5,-291.823,-145.901,-49.5046
49.5,2.5,-291.996,-145.534,-49.5149
49.5,3.5,-292.256,-145.161,-49.5304
49.5,4.5,-292.601,-144.782,-49.5509
49.5,5.5,-328.841,-144.397,-49.5765
49.5,6.5,-363.036,-144.005,-49.6071
49.5,7.5,-350.005,-143.605,-49.6427
49.5,8.5,-324.784,-143.031,-49.6832
49.5,9.5,-303.409,-132.536,-49.7285
49.5,10.5,-263.327,-127.161,-44.7703
49.5,11.5,-230.821,-126.893,-44.8047
49.5,12.5,-199.72,-126.616,-44.842
49.5,13.5,-172.148,-126.328,-44.882
49.5,14.5,-147.819,-126.029,-44.9247
49.5,15.5,-126.243,-125.718,-44.97
49.5,16.5,-44.7069,-125.394,-45.0178
49.5,17.5,-44.7608,-125.055,-45.068
49.5,18.5,-44.8172,-124.7,-45.1205
49.5,19.5,-44.8759,-124.328,-45.1753
49.5,20.5,-44.9368,-123.937,-45.2322
49.5,21.5,-44.9999,-123.524,-45.2911
49.5,22.5,-45.065,-123.087,-45.3521
49.5,23.5,-45.1321,-122.624,-45.4149
49.5,24.5,-45.201,-122.131,-45.4794
49.5,25.5,-45.2716,-121.603,-45.5457
49.5,26.5,-45.3438,-121.035,-45.6135
49.5,27.5,-45.4176,-120.422,-45.6829
49.5,28.5,-45.4928,-119.755,-45.7537
49.5,29.5,-45.5693,-119.025,-45.8258
49.5,30.5,-45.6471,-118.217,-45.8991
49.5,31.5,-45.726,-117.315,-45.9736
49.5,32.5,-45.806,-116.295,-46.0492
49.5,33.5,-45.887,-115.122,-46.1258
49.5,34.5,-45.9689,-113.743,-46.2034
49.5,35.5,-46.0516,-112.076,-46.2818
49.5,36.5,-46.135,-109.971,-46.361
49.5,37.5,-46.2192,-107.13,-46.4409
49.5,38.5,-46.3039,-102.777,-46.5215
49.5,39.5,-46.3892,-93.7405,-46.6027
49.5,40.5,-46.475,-46.9759,-84.7182
49.5,41.5,-46.5612,-46.8608,-100.758
49.5,42.5,-46.6478,-46.7446,-109.833
49.5,43.5,-46.7346,-46.6273,-113.82
49.5,44.5,-46.8218,-46.5089,-116.312
49.5,45.5,-46.9091,-46.3892,-118.085
49.5,46.5,-46.9966,-46.2685,-119.437
49.5,47.5,-47.0842,-46.1465,-120.514
49.5,48.5,-47.1719,-46.0234,-121.4
49.5,49.5,-47.2597,-45.8991,-122.146
49.5,50.5,-47.3474,-45.7737,-122.785
49.5,51.5,-47.4351,-45.6471,-123.342
49.5,52.5,-47.5227,-45.5193,-123.833
49.5,53.5,-47.6102,-45.3904,-124.27
49.5,54.5,-47.6976,-45.2603,-124.663
49.5,55.5,-47.7849,-45.1292,-125.02
49.5,56.5,-47.872,-44.9969,-125.346
49.5,57.5,-47.9588,-44.8636,-125.646
49.5,58.5,-48.0455,-44.7292,-125.923
49.5,59.5,-48.1319,-44.5938,-126.181
49.5,60.5,-48.218,-44.4574,-126.423
49.5,61.5,-48.3039,-44.3201,-126.649
49.5,62.5,-48.3894,-44.1819,-126.863
49.5,63.5,-48.4747,-44.0429,-127.065
49.5,64.5,-48.5596,-43.9031,-127.257
49.5,65.5,-48.6442,-43.7627,-127.44
49.5,66.5,-48.7284,-43.6216,-127.616
49.5,67.5,-48.8123,-43.4801,-127.784
49.5,68.5,-48.8958,-43.3381,-127.945
49.5,69.5,-48.9789,-43.1959,-128.1
49.5,70.5,-49.0616,-43.0535,-128.25
49.5,71.5,-49.1439,-42.9112,-128.396
49.5,72.5,-49.2258,-42.769,-128.536
49.5,73.5,-49.3073,-42.6271,-128.673
49.5,74.5,-49.3884,-42.4858,-128.806
49.5,75.5,-49.4691,-42.3452,-128.935
49.5,76.5,-49.5493,-42.2056,-129.062
49.5,77.5,-49.6292,-42.0672,-129.185
49.5,78.5,-49.7085,-41.9303,-129.305
49.5,79.5,-49.7875,-41.7952,-129.423
49.5,80.5,-49.866,-41.6622,-129.539
49.5,81.5,-49.9441,-41.5316,-129.652
49.5,82.5,-50.0217,-41.4038,-129.763
49.5,83.5,-50.0989,-41.2792,-129.873
49.5,84.5,-50.1757,-41.1581,-129.98
49.5,85.5,-50.252,-41.041,-130.086
49.5,86.5,-50.3278,-40.9282,-130.19
49.5,87.5,-122.654,-40.8203,-130.292
49.5,88.5,-131.942,-40.7175,-130.393
49.5,89.5,-141.182,-40.6205,-130.492
49.5,90.5,-150.376,-40.5297,-130.59
49.5,91.5,-159.526,-40.4454,-130.687
49.5,92.5,-168.634,-40.3681,-130.783
49.5,93.5,-171.68,-40.2982,-130.877
49.5,94.5,-171.967,-40.2361,-130.97
49.5,95.5,-172.236,-40.1822,-131.062
49.5,96.5,-172.488,-40.1368,-131.153
49.5,97.5,-172.727,-40.1001,-131.243
49.5,98.5,-172.952,-40.0723,-129.506
49.5,99.5,-173.166,-40.0537,-125.094
50.5,0.5,-331.066,-129.349,-44.4235
50.5,1.5,-331.155,-129.149,-44.4269
50.5,2.5,-331.332,-128.943,-44.4337
50.5,3.5,-331.597,-128.732,-44.4439
50.5,4.5,-331.95,-128.515,-44.4574
50.5,5.5,-361.869,-128.292,-44.4743
50.5,6.5,-403.529,-128.062,-44.4944
50.5,7.5,-393.36,-127.825,-44.5178
50.5,8.5,-368.306,-127.581,-44.5444
50.5,9.5,-346.697,-127.329,-44.5741
50.5,10.5,-273.065,-127.069,-44.6069
50.5,11.5,-239.761,-126.799,-44.6426
50.5,12.5,-207.998,-126.52,-44.6813
50.5,13.5,-179.872,-126.23,-44.7229
50.5,14.5,-155.074,-125.929,-44.7671
50.5,15.5,-133.1,-125.616,-44.8141
50.5,16.5,-113.488,-125.289,-44.8636
50.5,17.5,-44.9156,-124.948,-44.9156
50.5,18.5,-44.97,-124.591,-44.97
50.5,19.5,-45.0267,-124.217,-45.0267
50.5,20.5,-45.0855,-123.823,-45.0855
50.5,21.5,-45.1465,-123.407,-45.1465
50.5,22.5,-45.2095,-122.968,-45.2095
50.5,23.5,-45.2744,-122.502,-45.2744
50.5,24.5,-45.341,-122.006,-45.341
50.5,25.5,-45.4094,-121.475,-45.4094
50.5,26.5,-45.4794,-120.904,-45.4794
50.5,27.5,-45.5509,-120.288,-45.5509
50.5,28.5,-45.6239,-119.618,-45.6239
50.5,29.5,-45.6981,-118.884,-45.6981
50.5,30.5,-45.7737,-118.073,-45.7737
50.5,31.5,-45.8503,-117.168,-45.8503
50.5,32.5,-45.9281,-116.143,-45.9281
50.5,33.5,-46.0069,-114.966,-46.0069
50.5,34.5,-46.0865,-113.584,-46.0865
50.5,35.5,-46.1671,-111.912,-46.1671
50.5,36.5,-46.2484,-109.803,-46.2484
50.5,37.5,-46.3304,-106.957,-46.3304
50.5,38.5,-46.413,-102.599,-46.413
50.5,39.5,-46.4962,-93.131,-46.4962
50.5,40.5,-52.8929,-52.3995,-54.4541
50.5,41.5,-46.6641,-46.8021,-100.366
50.5,42.5,-46.7486,-46.6844,-109.451
50.5,43.5,-46.8335,-46.5654,-113.448
50.5,44.5,-46.9187,-46.4452,-115.95
50.5,45.5,-47.0041,-46.3238,-117.732
50.5,46.5,-47.0898,-46.2011,-119.092
50.5,47.5,-47.1755,-46.0772,-120.178
50.5,48.5,-47.2614,-45.9521,-121.072
50.5,49.5,-47.3474,-45.8258,-121.825
50.5,50.5,-47.4334,-45.6981,-122.472
50.5,51.5,-47.5194,-45.5693,-123.037
50.5,52.5,-47.6053,-45.4392,-123.534
50.5,53.5,-47.6912,-45.3078,-123.979
50.5,54.5,-47.777,-45.1753,-124.379
50.5,55.5,-47.8627,-45.0415,-124.742
50.5,56.5,-47.9483,-44.9065,-125.074
50.5,57.5,-48.0336,-44.7703,-125.38
50.5,58.5,-48.1188,-44.6329,-125.664
50.5,59.5,-48.2038,-44.4944,-125.928
50.5,60.5,-48.2885,-44.3549,-126.174
50.5,61.5,-48.373,-44.2142,-126.407
50.5,62.5,-48.4572,-44.0725,-126.625
50.5,63.5,-48.5412,-43.9299,-126.833
50.5,64.5,-48.6248,-43.7864,-127.03
50.5,65.5,-48.7081,-43.6421,-127.218
50.5,66.5,-48.7911,-43.497,-127.398
50.5,67.5,-48.8738,-43.3512,-127.57
50.5,68.5,-48.9561,-43.2049,-127.736
50.5,69.5,-49.0381,-43.0582,-127.896
50.5,70.5,-49.1197,-42.9112,-128.05
50.5,71.5,-49.201,-42.764,-128.2
50.5,72.5,-49.2818,-42.6168,-128.344
50.5,73.5,-49.3623,-42.4698,-128.485
50.5,74.5,-49.4424,-42.3232,-128.621
50.5,75.5,-49.5221,-42.1771,-128.755
50.5,76.5,-49.6013,-42.0319,-128.884
50.5,77.5,-49.6802,-41.8878,-129.011
50.5,78.5,-49.7587,-41.745,-129.135
50.5,79.5,-49.8367,-41.6039,-129.256
50.5,80.5,-49.9144,-41.4648,-129.375
50.5,81.5,-49.9916,-41.3281,-129.491
50.5,82.5,-50.0684,-41.1941,-129.605
50.5,83.5,-50.1448,-41.0632,-129.718
50.5,84.5,-50.2207,-40.9358,-129.828
50.5,85.5,-50.2962,-40.8124,-129.936
50.5,86.5,-50.3713,-40.6935,-130.043
50.5,87.5,-50.446,-40.5795,-130.148
50.5,88.5,-116.501,-40.4708,-130.251
50.5,89.5,-125.643,-40.3681,-130.353
50.5,90.5,-134.737,-40.2717,-130.454
50.5,91.5,-143.784,-40.1822,-130.553
50.5,92.5,-152.788,-40.1001,-130.651
50.5,93.5,-161.75,-40.0257,-130.748
50.5,94.5,-170.672,-39.9596,-130.843
50.5,95.5,-172.553,-39.9021,-130.937
50.5,96.5,-172.8,-39.8536,-129.606
50.5,97.5,-173.033,-39.8144,-125.108
50.5,98.5,-173.253,-39.7848,-120.627
50.5,99.5,-173.462,-39.7649,-51.3091
51.5,0.5,-340.619,-129.276,-44.2498
51.5,1.5,-340.705,-129.074,-44.2533
51.5,2.5,-340.875,-128.867,-44.2604
51.5,3.5,-341.13,-128.654,-44.271
51.5,4.5,-341.47,-128.435,-44.2851
51.5,5.5,-364.942,-128.211,-44.3026
51.5,6.5,-410.707,-127.979,-44.3236
51.5,7.5,-406.52,-127.741,-44.3479
51.5,8.5,-381.806,-127.495,-44.3756
51.5,9.5,-359.944,-127.242,-44.4064
51.5,10.5,-282.794,-126.979,-44.4405
51.5,11.5,-248.689,-126.708,-44.4777
51.5,12.5,-216.262,-126.427,-44.5178
51.5,13.5,-187.579,-126.135,-44.5609
51.5,14.5,-162.31,-125.832,-44.6069
51.5,15.5,-139.934,-125.517,-44.6556
51.5,16.5,-119.978,-125.188,-44.7069
51.5,17.5,-45.068,-124.845,-44.7608
51.5,18.5,-45.1205,-124.485,-44.8172
51.5,19.5,-45.1753,-124.108,-44.8759
51.5,20.5,-45.2322,-123.712,-44.9368
51.5,21.5,-45.2911,-123.294,-44.9999
51.5,22.5,-45.3521,-122.852,-45.065
51.5,23.5,-45.4149,-122.383,-45.1321
51.5,24.5,-45.4794,-121.884,-45.201
51.5,25.5,-45.5457,-121.35,-45.2716
51.5,26.5,-45.6135,-120.777,-45.3438
51.5,27.5,-45.6829,-120.157,-45.4176
51.5,28.5,-45.7537,-119.484,-45.4928
51.5,29.5,-45.8258,-118.747,-45.5693
51.5,30.5,-45.8991,-117.932,-45.6471
51.5,31.5,-45.9736,-117.023,-45.726
51.5,32.5,-46.0492,-115.996,-45.806
51.5,33.5,-46.1258,-114.814,-45.887
51.5,34.5,-46.2034,-113.428,-45.9689
51.5,35.5,-46.2818,-111.752,-46.0516
51.5,36.5,-46.361,-109.639,-46.135
51.5,37.5,-46.4409,-106.788,-46.2192
51.5,38.5,-46.5215,-102.426,-46.3039
51.5,39.5,-46.6027,-92.9527,-46.3892
51.5,40.5,-54.6551,-52.3078,-54.2532
51.5,41.5,-96.1794,-46.7446,-99.9751
51.5,42.5,-46.8491,-46.6253,-109.07
51.5,43.5,-46.9321,-46.5046,-113.076
51.5,44.5,-47.0154,-46.3827,-115.588
51.5,45.5,-47.099,-46.2595,-117.379
51.5,46.5,-47.1828,-46.135,-118.748
51.5,47.5,-47.2667,-46.0092,-119.842
51.5,48.5,-47.3509,-45.8821,-120.745
51.5,49.5,-47.4351,-45.7537,-121.506
51.5,50.5,-47.5194,-45.6239,-122.161
51.5,51.5,-47.6037,-45.4928,-122.733
51.5,52.5,-47.688,-45.3603,-123.238
51.5,53.5,-47.7723,-45.2265,-123.689
51.5,54.5,-47.8565,-45.0914,-124.096
51.5,55.5,-47.9407,-44.9549,-124.466
51.5,56.5,-48.0247,-44.8172,-124.805
51.5,57.5,-48.1086,-44.6781,-125.117
51.5,58.5,-48.1924,-44.5378,-125.406
51.5,59.5,-48.2759,-44.3962,-125.676
51.5,60.5,-48.3593,-44.2533,-125.928
51.5,61.5,-48.4424,-44.1093,-126.166
51.5,62.5,-48.5253,-43.9641,-126.39
51.5,63.5,-48.6079,-43.8178,-126.602
51.5,64.5,-48.6903,-43.6705,-126.805
51.5,65.5,-48.7724,-43.5222,-126.998
51.5,66.5,-48.8542,-43.373,-127.182
51.5,67.5,-48.9357,-43.2229,-127.359
51.5,68.5,-49.0169,-43.0722,-127.529
51.5,69.5,-49.0977,-42.9208,-127.693
51.5,70.5,-49.1782,-42.769,-127.852
51.5,71.5,-49.2584,-42.6168,-128.005
51.5,72.5,-49.3382,-42.4644,-128.154
51.5,73.5,-49.4176,-42.3121,-128.298
51.5,74.5,-49.4967,-42.1599,-128.439
51.5,75.5,-49.5754,-42.0082,-128.576
51.5,76.5,-49.6537,-41.8571,-128.709
51.5,77.5,-49.7317,-41.707,-128.839
51.5,78.5,-49.8092,-41.5581,-128.966
51.5,79.5,-49.8864,-41.4106,-129.091
51.5,80.5,-49.9631,-41.2651,-129.213
51.5,81.5,-50.0395,-41.1218,-129.332
51.5,82.5,-50.1155,-40.9812,-129.449
51.5,83.5,-50.191,-40.8436,-129.564
51.5,84.5,-50.2662,-40.7095,-129.678
51.5,85.5,-50.3409,-40.5795,-129.789
51.5,86.5,-50.4153,-40.4539,-129.898
51.5,87.5,-50.4892,-40.3333,-130.006
51.5,88.5,-50.5627,-40.2182,-130.112
51.5,89.5,-50.6358,-40.1093,-130.216
51.5,90.5,-119.515,-40.0069,-130.319
51.5,91.5,-128.468,-39.9117,-130.421
51.5,92.5,-137.375,-39.8242,-130.521
51.5,93.5,-146.239,-39.7449,-130.62
51.5,94.5,-155.06,-39.6744,-129.711
51.5,95.5,-163.842,-39.613,-125.123
51.5,96.5,-172.586,-39.5611,-120.553
51.5,97.5,-173.344,-39.5192,-51.1333
51.5,98.5,-173.558,-39.4874,-51.2039
51.5,99.5,-173.762,-39.4662,-51.2741
52.5,0.5,-345.058,-129.204,-44.0725
52.5,1.5,-345.14,-129.001,-44.0762
52.5,2.5,-345.304,-128.792,-44.0836
52.5,3.5,-345.55,-128.578,-44.0946
52.5,4.5,-345.877,-128.358,-44.1093
52.5,5.5,-362.823,-128.132,-44.1276
52.5,6.5,-411.547,-127.899,-44.1494
52.5,7.5,-414.175,-127.659,-44.1747
52.5,8.5,-390.137,-127.412,-44.2035
52.5,9.5,-368.057,-127.156,-44.2356
52.5,10.5,-230.562,-126.892,-44.271
52.5,11.5,-257.607,-126.619,-44.3096
52.5,12.5,-224.514,-126.336,-44.3514
52.5,13.5,-195.271,-126.043,-44.3962
52.5,14.5,-169.528,-125.738,-44.4439
52.5,15.5,-146.748,-125.42,-44.4944
52.5,16.5,-126.445,-125.089,-44.5477
52.5,17.5,-277.518,-124.744,-44.6036
52.5,18.5,-45.2688,-124.382,-44.662
52.5,19.5,-45.3217,-124.003,-44.7229
52.5,20.5,-45.3767,-123.604,-44.786
52.5,21.5,-45.4338,-123.184,-44.8513
52.5,22.5,-45.4928,-122.739,-44.9186
52.5,23.5,-45.5536,-122.268,-44.988
52.5,24.5,-45.6161,-121.766,-45.0591
52.5,25.5,-45.6803,-121.229,-45.1321
52.5,26.5,-45.7461,-120.653,-45.2067
52.5,27.5,-45.8134,-120.03,-45.2828
52.5,28.5,-45.8821,-119.354,-45.3603
52.5,29.5,-45.9521,-118.613,-45.4392
52.5,30.5,-46.0234,-117.795,-45.5193
52.5,31.5,-46.0958,-116.883,-45.6006
52.5,32.5,-46.1693,-115.851,-45.6829
52.5,33.5,-46.2439,-114.667,-45.7662
52.5,34.5,-46.3194,-113.276,-45.8503
52.5,35.5,-46.3957,-111.596,-45.9353
52.5,36.5,-46.4729,-109.478,-46.021
52.5,37.5,-46.5508,-106.624,-46.1074
52.5,38.5,-46.6294,-102.257,-46.1943
52.5,39.5,-46.7086,-92.7787,-46.2818
52.5,40.5,-54.8565,-52.2184,-54.0527
52.5,41.5,-101.151,-46.6884,-99.5847
52.5,42.5,-102.75,-46.5675,-108.69
52.5,43.5,-47.0304,-46.4452,-112.706
52.5,44.5,-47.1118,-46.3216,-115.227
52.5,45.5,-47.1936,-46.1966,-117.027
52.5,46.5,-47.2756,-46.0703,-118.406
52.5,47.5,-47.3578,-45.9425,-119.508
52.5,48.5,-47.4402,-45.8134,-120.419
52.5,49.5,-47.5227,-45.6829,-121.189
52.5,50.5,-47.6053,-45.5509,-121.851
52.5,51.5,-47.688,-45.4176,-122.43
52.5,52.5,-47.7707,-45.2828,-122.943
52.5,53.5,-47.8535,-45.1465,-123.401
52.5,54.5,-47.9361,-45.0088,-123.815
52.5,55.5,-48.0188,-44.8697,-124.191
52.5,56.5,-48.1013,-44.7292,-124.536
52.5,57.5,-48.1838,-44.5873,-124.855
52.5,58.5,-48.2661,-44.4439,-125.15
52.5,59.5,-48.3482,-44.2991,-125.426
52.5,60.5,-48.4302,-44.153,-125.684
52.5,61.5,-48.512,-44.0056,-125.927
52.5,62.5,-48.5936,-43.8568,-126.156
52.5,63.5,-48.675,-43.7068,-126.374
52.5,64.5,-48.7561,-43.5556,-126.581
52.5,65.5,-48.837,-43.4032,-126.779
52.5,66.5,-48.9176,-43.2498,-126.968
52.5,67.5,-48.9979,-43.0954,-127.15
52.5,68.5,-49.0779,-42.94,-127.324
52.5,69.5,-49.1577,-42.7839,-127.493
52.5,70.5,-49.2371,-42.6271,-127.656
52.5,71.5,-49.3162,-42.4698,-127.813
52.5,72.5,-49.3949,-42.3121,-127.966
52.5,73.5,-49.4734,-42.1542,-128.114
52.5,74.5,-49.5514,-41.9963,-128.258
52.5,75.5,-49.6292,-41.8386,-128.398
52.5,76.5,-49.7065,-41.6814,-128.535
52.5,77.5,-49.7835,-41.525,-128.669
52.5,78.5,-49.8602,-41.3696,-128.799
52.5,79.5,-49.9364,-41.2155,-128.927
52.5,80.5,-50.0123,-41.0632,-129.052
52.5,81.5,-50.0878,-40.9129,-129.175
52.5,82.5,-50.163,-40.7653,-129.295
52.5,83.5,-50.2377,-40.6205,-129.413
52.5,84.5,-50.3121,-40.4793,-129.529
52.5,85.5,-50.386,-40.342,-129.643
52.5,86.5,-50.4596,-40.2093,-129.755
52.5,87.5,-50.5328,-40.0816,-129.865
52.5,88.5,-50.6056,-39.9596,-129.974
52.5,89.5,-50.678,-39.8438,-130.081
52.5,90.5,-50.75,-39.7349,-130.186
52.5,91.5,-50.8216,-39.6335,-130.29
52.5,92.5,-122.375,-39.5402,-129.822
52.5,93.5,-131.147,-39.4555,-125.14
52.5,94.5,-139.875,-39.38,-120.478
52.5,95.5,-148.562,-39.3142,-50.9538
52.5,96.5,-157.209,-39.2587,-51.0259
52.5,97.5,-165.818,-39.2137,-51.0975
52.5,98.5,-173.868,-39.1797,-51.1687
52.5,99.5,-174.066,-39.1568,-51.2395
53.5,0.5,-347.982,-129.135,-43.8916
53.5,1.5,-348.061,-128.931,-43.8955
53.5,2.5,-348.218,-128.721,-43.9031
53.5,3.5,-348.455,-128.505,-43.9146
53.5,4.5,-348.77,-128.284,-43.9299
53.5,5.5,-359.126,-128.056,-43.949
53.5,6.5,-410.24,-127.822,-43.9717
53.5,7.5,-419.675,-127.58,-43.9981
53.5,8.5,-396.886,-127.331,-44.028
53.5,9.5,-374.634,-127.074,-44.0615
53.5,10.5,-355.824,-126.808,-44.0983
53.5,11.5,-266.514,-126.533,-44.1385
53.5,12.5,-232.753,-126.249,-44.1819
53.5,13.5,-202.949,-125.953,-44.2285
53.5,14.5,-176.73,-125.646,-44.2781
53.5,15.5,-153.543,-125.327,-44.3306
53.5,16.5,-132.891,-124.994,-44.3859
53.5,17.5,-114.36,-124.646,-44.4439
53.5,18.5,-45.4149,-124.282,-44.5045
53.5,19.5,-45.4661,-123.901,-44.5675
53.5,20.5,-45.5193,-123.5,-44.6329
53.5,21.5,-45.5745,-123.077,-44.7005
53.5,22.5,-45.6316,-122.63,-44.7703
53.5,23.5,-45.6905,-122.156,-44.842
53.5,24.5,-45.7511,-121.651,-44.9156
53.5,25.5,-45.8134,-121.112,-44.991
53.5,26.5,-45.8772,-120.532,-45.068
53.5,27.5,-45.9425,-119.907,-45.1465
53.5,28.5,-46.0092,-119.227,-45.2265
53.5,29.5,-46.0772,-118.483,-45.3078
53.5,30.5,-46.1465,-117.662,-45.3904
53.5,31.5,-46.2169,-116.746,-45.4741
53.5,32.5,-46.2884,-115.711,-45.5588
53.5,33.5,-46.361,-114.523,-45.6445
53.5,34.5,-46.4345,-113.128,-45.731
53.5,35.5,-46.5089,-111.444,-45.8184
53.5,36.5,-46.5841,-109.323,-45.9064
53.5,37.5,-46.66,-106.464,-45.995
53.5,38.5,-46.7366,-102.092,-46.0842
53.5,39.5,-46.8139,-92.6091,-46.1739
53.5,40.5,-55.058,-52.1312,-53.8527
53.5,41.5,-101.544,-46.6335,-99.1952
53.5,42.5,-110.599,-46.511,-108.311
53.5,43.5,-104.337,-46.3871,-112.337
53.5,44.5,-47.2079,-46.2618,-114.868
53.5,45.5,-47.2879,-46.135,-116.677
53.5,46.5,-47.3682,-46.0069,-118.064
53.5,47.5,-47.4487,-45.8772,-119.176
53.5,48.5,-47.5294,-45.7461,-120.095
53.5,49.5,-47.6102,-45.6135,-120.873
53.5,50.5,-47.6912,-45.4794,-121.543
53.5,51.5,-47.7723,-45.3438,-122.13
53.5,52.5,-47.8535,-45.2067,-122.65
53.5,53.5,-47.9346,-45.068,-123.115
53.5,54.5,-48.0158,-44.9277,-123.536
53.5,55.5,-48.0969,-44.786,-123.919
53.5,56.5,-48.178,-44.6426,-124.27
53.5,57.5,-48.259,-44.4978,-124.595
53.5,58.5,-48.34,-44.3514,-124.896
53.5,59.5,-48.4207,-44.2035,-125.177
53.5,60.5,-48.5014,-44.054,-125.441
53.5,61.5,-48.5819,-43.9031,-125.69
53.5,62.5,-48.6622,-43.7508,-125.925
53.5,63.5,-48.7423,-43.597,-126.147
53.5,64.5,-48.8222,-43.4418,-126.36
53.5,65.5,-48.9018,-43.2853,-126.562
53.5,66.5,-48.9812,-43.1276,-126.756
53.5,67.5,-49.0604,-42.9687,-126.942
53.5,68.5,-49.1393,-42.8087,-127.121
53.5,69.5,-49.2179,-42.6477,-127.294
53.5,70.5,-49.2963,-42.4858,-127.461
53.5,71.5,-49.3743,-42.3232,-127.623
53.5,72.5,-49.452,-42.1599,-127.779
